지역합,POS코드,판매점명,주소,총실적,거래점1,실적1,거래점2,실적2,위도,경도
경남 양산시,P295821,선진정보통신,경남 양산시 고향의봄10길 3,5,에스엠,5,,0,35.35864279,129.0472629
대구 중구,P296696,강아통신,대구 중구 달구벌대로 지하 2160,5,수인,3,뉴에이스,2,35.86432567,128.5986401
부산 연제구,P297014,휴대폰마트,부산 연제구 배산로 16,5,메타,2,도매직영,3,35.17423058,129.0939287
대구 북구,P297467,청포도텔레콤,대구 북구 복현로 130,5,수인,5,,0,35.90159009,128.618562
경남 창원시,P297776,플러스모바일,경남 창원시 성산구 용지로113번길 14,5,에스엠,5,,0,35.22677764,128.6779813
울산 울주군,P299036,드림IT3호점,울산 울주군 범서읍 천상4길 12,5,에스엠,5,,0,35.56294961,129.226058
부산 동래구,P299506,119_1호,부산 동래구 명장로 124,5,태성,5,,0,35.20057263,129.1117546
부산 사상구,P300350,냉정폰마트,부산 사상구 냉정로 116,5,강산,5,,0,35.14934913,129.012609
경북 울진군,P300383,화니통신,경북 울진군 북면 덕구온천로 46-8,5,수인,5,,0,37.10081375,129.3668535
대구 달서구,P300413,사계절통신_관문점,대구 달서구 월배로 462,5,수인,5,,0,35.8342031,128.5554666
경남 진주시,P303179,명진,경남 진주시 진주대로 1164-1,5,도매직영,5,,0,35.19555537,128.0756151
울산 남구,P303272,부영통신,울산 남구 중앙로 255,5,에스엠,5,,0,35.54348348,129.310473
대구 수성구,P304725,KTF수성프라자,대구 수성구 명덕로 398,5,뉴에이스,5,,0,35.85434062,128.613282
경남 창원시,P304858,배티마산현동,경남 창원시 마산합포구 현동로 111,5,수인,2,태성,3,35.14686542,128.5581538
부산 수영구,P305653,땅폰 광안점,부산 수영구 수영로 601-1,5,유모스트,5,,0,35.1595944,129.1131136
대구 동구,P307268,폰할인마트(신암점),대구 동구 아양로37길 59,5,에스엠,5,,0,35.88852976,128.6334209
경북 포항시,P310761,후니통신,경북 포항시 남구 오천읍 하원로47번길 10,5,뉴에이스,5,,0,35.97498546,129.4034084
부산 금정구,P310978,폰마트(J.H컴퍼니),부산 금정구 서동로 150,5,에스엠,5,,0,35.21483633,129.102713
경북 경산시,P311156,무궁화 통신,경북 경산시 장산로 223,5,에스엠,4,도매직영,1,35.81916969,128.749156
경남 밀양시,P312464,삼문통신,경남 밀양시 삼문로 44,5,도매직영,5,,0,35.48797477,128.7546177
경남 진주시,P312519,반값통신,경남 진주시 대신로 297,5,유모스트,5,,0,35.18708021,128.1167121
울산 중구,P314045,반구.콩 텔레콤,울산 중구 화합로 380,5,유모스트,5,,0,35.55972413,129.3402499
부산 동래구,P315087,DJ텔레콤(디제이텔레콤),부산 동래구 여고북로 163,5,에스엠,4,강산,1,35.20207962,129.0737493
대구 동구,P315931,싸군통신 효목,대구 동구 아양로50길 102,5,수인,1,공감,4,35.8828385,128.6421068
부산 동래구,P316172,에스텔안락,부산 동래구 충렬대로459번길 74-3,5,태성,5,,0,35.19797711,129.1105892
부산 금정구,P317796,부산-민텔,부산 금정구 동현로16번길 65,5,수석_경상,5,,0,35.22081343,129.0881845
경북 경주시,P318247,㈜폰탑 경주점,경북 경주시 광중길 6,5,유모스트,5,,0,35.87930352,129.225745
경남 합천군,P319846,점프업,경남 합천군 합천읍 충효로 66,5,도매직영,5,,0,35.56626582,128.161267
경남 진주시,P322384,굿럭통신 칠암점,경남 진주시 진주대로 932,5,서부모바일,1,도매직영,4,35.18343286,128.0891184
부산 사하구,P323360,다온모바일,부산 사하구 하신번영로 322,5,유모스트,5,,0,35.1096649,128.9591469
대구 달서구,P325284,폰월드이곡,대구 달서구 이곡동로 31,5,빅뱅,1,태성,4,35.8543634,128.5110286
대구 동구,P328346,레드신서,대구 동구 동호로 89,5,수인,4,마라톤,1,35.86672687,128.7263874
경북 상주시,P329024,폰마트상주,경북 상주시 중앙로 129,5,뉴에이스,5,,0,36.41592094,128.1524759
경북 포항시,P329273,일등통신,경북 포항시 북구 학전로 53,5,도매직영,5,,0,36.05729049,129.3739443
경북 김천시,P330537,휴통신,경북 김천시 부거리길 25,5,도매직영,5,,0,36.13376043,128.1162312
부산 기장군,P330608,모든스마트폰,부산 기장군 정관읍 정관로 350,5,빅뱅,2,도매직영,3,35.33581448,129.1643702
경북 경산시,P332231,오케이(OK)통신,경북 경산시 계양로8길 42,5,뉴에이스,1,도매직영,4,35.81713756,128.7516428
울산 남구,P332325,굿모닝텔레콤2호점,울산 남구 두왕로126번길 3,5,유모스트,5,,0,35.51448117,129.3100361
경남 창원시,P332911,주식회사지디엠_동성,경남 창원시 마산합포구 불종거리로 23,5,에스엠,1,태성,4,35.20650071,128.5763945
경북 포항시,P333085,센터모바일,경북 포항시 북구 흥해읍 초곡지구로58번길 52,5,유모스트,1,태성,4,36.09680093,129.3346806
부산 남구,P333427,메트로통신,부산 남구 분포로 113,5,도매직영,5,,0,35.12726691,129.1090406
경남 김해시,P333761,두두모바일,경남 김해시 활천로36번길 24,5,유모스트,5,,0,35.23197318,128.8957757
경북 영덕군,P335772,폰365통신,경북 영덕군 영덕읍 덕곡길 103,5,도매직영,5,,0,36.41208997,129.3680497
부산 사하구,P340191,엠제이모바일2,부산 사하구 낙동대로 200,5,유안,5,,0,35.1008198,128.9946834
경남 밀양시,P341121,3남매 아빠폰가게,경남 밀양시 하남읍 시서상가길 2,5,에스엠,1,도매직영,4,35.37460698,128.7087037
대구 수성구,P341214,첼시통신,대구 수성구 상록로 70,5,공감,5,,0,35.86562668,128.6242486
경남 창원시,P341242,챔피언텔레콤,경남 창원시 마산회원구 회원남32길 2,5,빅뱅,5,,0,35.21710125,128.56222
경남 진주시,P343162,휴대폰아울렛상대,경남 진주시 대신로 271,5,에스엠,4,태성,1,35.18459896,128.1169251
경남 김해시,P343255,이즈앱,경남 김해시 해반천로168번길 10,5,에스엠,1,뉴에이스,4,35.26303977,128.8683218
경남 창원시,P347056,뉴텔레콤_교방,경남 창원시 마산합포구 교방시장2길 21,5,에스엠,5,,0,35.21671033,128.562357
울산 남구,P350524,진주통신,울산 남구 수암로 126-1,5,유모스트,5,,0,35.52766381,129.320744
경북 영주시,P351643,더드림텔레콤,경북 영주시 중앙로 99-1,5,뉴에이스,3,공감,2,36.82420468,128.6253312
경남 합천군,P352578,해맞이통신,경남 합천군 합천읍 대야로 891,5,뉴에이스,5,,0,35.56804045,128.1630424
경북 구미시,P355984,휴대폰1번지,경북 구미시 상사서로 81,5,유모스트,5,,0,36.08980828,128.3549609
경남 사천시,P357011,스타텔레콤,경남 사천시 중앙로 22-2,5,도매직영,5,,0,34.92845049,128.0741713
부산 부산진구,P358266,에스제이(sj)통신,부산 부산진구 가야대로587번길 21,5,에스엠,5,,0,35.15584208,129.0355679
경북 포항시,P361075,한스통신,경북 포항시 남구 중앙로 70,5,유모스트,3,뉴에이스,2,36.01943645,129.3698794
경남 양산시,P361439,원스텔레콤,경남 양산시 물금읍 물금로 75,5,에스엠,5,,0,35.31299194,128.9896498
부산 해운대구,P361455,(OB)마라톤_온라인,부산 해운대구 우제2동,5,마라톤,5,,0,35.17126124,129.1399895
부산 기장군,P361687,(OB)빅뱅_온라인,부산 기장군 정관읍,5,빅뱅,5,,0,35.32545602,129.1803319
울산 중구,P361942,한결통신,울산 중구 내황2길 11,5,에스엠,5,,0,35.55350673,129.3417866
경북 포항시,P363640,폰마트NO1,경북 포항시 북구 흥해읍 흥해로82번길 1,5,에스엠,5,,0,36.11208912,129.3480405
대구 달서구,P364290,혁명,대구 달서구 갈밭로 12,5,에스엠,3,수인,2,35.80106692,128.5323889
부산 해운대구,P365125,에스엠 모바일 센텀,부산 해운대구 센텀중앙로 142,5,빅뱅,5,,0,35.17950161,129.1232765
경북 영주시,P365784,중부이동통신,경북 영주시 구성로 345,5,뉴에이스,5,,0,36.82262655,128.6234991
경북 경산시,P368364,빛나통신,경북 경산시 경안로 179,5,뉴에이스,5,,0,35.82334518,128.7371652
부산 사상구,P369820,휴대폰주민센터 주례점,부산 사상구 백양대로 372-22,5,에스엠,5,,0,35.15507663,129.013064
부산 부산진구,P370432,글로벌,부산 부산진구 중앙대로 지하 737,5,에스엠,5,,0,35.16023309,129.0611055
부산 동구,P371837,어매이징액정 태준모바일,부산 동구 중앙대로361번길 31,5,빅뱅,5,,0,35.12880603,129.0463357
부산 부산진구,P372164,우야통신,부산 부산진구 새싹로 5-1,5,에스엠,5,,0,35.15855853,129.0582139
경남 창원시,P373387,폰스토리,경남 창원시 마산합포구 현동6길 18,5,강산,2,도매직영,3,35.14588748,128.5559585
경남 창원시,P378298,조은휴대폰,경남 창원시 진해구 용재로 5-1,5,도매직영,5,,0,35.10244949,128.8106511
경남 김해시,P378475,외동통신,경남 김해시 금관대로 1207,5,유모스트,5,,0,35.23453796,128.8543219
대구 북구,P379005,배칠곡,대구 북구 동천로23길 14,5,수인,5,,0,35.94230418,128.5591689
경남 김해시,P380037,나무텔레콤,경남 김해시 가야로 161,5,에스엠,5,,0,35.26318852,128.871955
울산 남구,P380066,폰 119,울산 남구 중앙로 40,5,에스엠,2,에이스,3,35.52499574,129.31816
경남 진주시,P380219,형제진주,경남 진주시 진주대로 919-1,5,태성,3,뉴에이스,2,35.18233803,128.0890103
부산 동구,P381125,엘엔디컴퍼니 수정지사,부산 동구 중앙대로371번길 27,5,수인,3,태성,2,35.1293056,129.0472183
경남 통영시,P382276,엘피스 텔레콤,경남 통영시 무전5길 3,5,도매직영,5,,0,34.86032531,128.4260971
경북 영천시,P382917,성림텔레콤,경북 영천시 언하공단로 106-1,5,에스엠,3,수인,2,35.98601441,128.9520792
경남 창원시,P382981,뉴텔레콤 석전점,경남 창원시 마산회원구 석전동5길 24,5,에스엠,5,,0,35.23082191,128.5746494
경북 칠곡군,P382983,엠비션왜관,경북 칠곡군 왜관읍 중앙로 191,5,태성,5,,0,35.99199596,128.3989704
대구 서구,P384293,대도통신,대구 서구 팔달로 200,5,태성,5,,0,35.88806945,128.5716785
경남 창원시,P385270,제이비 모바일,경남 창원시 마산회원구 북성로 105,5,태성,5,,0,35.21668912,128.5702016
대구 북구,P386967,좋은통신,대구 북구 팔달로 189,5,에스엠,4,뉴에이스,1,35.88860965,128.5707377
경남 창원시,P388701,남매통신_마산,경남 창원시 마산합포구 고운로 178,5,수인,1,도매직영,4,35.19732498,128.5622347
경북 영천시,P393399,H.탑모바일_영천,경북 영천시 호국로 3,5,에스엠,5,,0,35.97127347,128.9388347
경남 창원시,P398579,찬스컴퍼니,경남 창원시 마산회원구 북성로 133,5,에스엠,5,,0,35.21927925,128.5705363
부산 해운대구,P401062,메리텔레콤,부산 해운대구 재반로 87,5,도매직영,5,,0,35.18651124,129.1253575
경남 창원시,P421612,폰타스틱 진해점,경남 창원시 진해구 진해대로976번길 7,5,에스엠,1,태성,4,35.14231132,128.7063959
대구 수성구,P472844,휴대폰성지 최싸폰_시지점,대구 수성구 달구벌대로 3122,5,에스엠,4,수인,1,35.84198938,128.6985684
경남 진주시,P474903,휴대폰성지 최싸폰 가호점,경남 진주시 관문로 4,5,에스엠,5,,0,35.15226445,128.1177855
울산 동구,P482759,휴대폰성지_폰다,울산 동구 꽃바위로 255,5,유모스트,2,수인,3,35.48291854,129.4173083
경남 김해시,P494399,히어로 모바일,경남 김해시 해반천로144번길 13,5,에스엠,5,,0,35.26127559,128.868673
부산 연제구,P496955,휴대폰맛집,부산 연제구 연수로 236,5,유모스트,5,,0,35.17322094,129.0964487
대구 서구,P503064,옆커폰만평,대구 서구 서대구로 352,5,태성,5,,0,35.88810709,128.5601198
경남 양산시,P509860,휴대폰성지 대한민국폰가게 양산점,경남 양산시 물금읍 삽량로 30,5,뉴에이스,1,공감,4,35.32866604,129.0128343
울산 남구,P523300,폰파는년석들 옥동점,울산 남구 문수로 336,5,유모스트,5,,0,35.53480396,129.2900761
부산 동래구,P525476,휴대폰잘하는집,부산 동래구 충렬대로 306,5,에스엠,1,강산,4,35.19941254,129.0923088
부산 동구,P528021,보광통신,부산 동구 범일로65번길 8,5,공감,5,,0,35.13592461,129.058687
울산 울주군,P536218,울산휴대폰성지 옆커폰언양점,울산 울주군 언양읍 북문7길 1,5,에스엠,2,뉴에이스,3,35.5692433,129.1256798
부산 부산진구,P537228,옆커폰 부산 연지,부산 부산진구 동평로 221,5,유모스트,5,,0,35.16958243,129.0514114
부산 사하구,P573108,새마을통신 괴정점,부산 사하구 낙동대로 193,5,메타,3,수인,2,35.1008133,128.9955767
울산 동구,P588494,몽,울산 동구 화문로 46,5,유모스트,5,,0,35.48405803,129.4139286
부산 연제구,P601919,휴대폰성지,부산 연제구 중앙대로 1056,5,빅뱅,5,,0,35.18236201,129.0789549
경남 창원시,P603724,휴대폰공장(마산점),경남 창원시 마산회원구 합성시장길 63,5,에스엠,5,,0,35.24029429,128.5883672
부산 동래구,P606382,클로버모바일 명장점,부산 동래구 명안로85번길 29,5,태성,5,,0,35.20427236,129.1029308
경북 청송군,P609442,쉼표폰,경북 청송군 청송읍 길안청송로 1659,5,태성,5,,0,36.43451353,129.0451567
부산 부산진구,P636264,부산알뜰폰&선불폰 서면개통점,부산 부산진구 중앙대로 720-1,5,에스엠,5,,0,35.15706763,129.0594127
부산 사상구,P640436,오빠덕포,부산 사상구 사상로 300,5,태성,5,,0,35.17163175,128.9836872
경남 김해시,P656071,빈텔링크 서상점,경남 김해시 가락로94번길 1,5,유모스트,5,,0,35.23504211,128.8814428
부산 북구,P663454,오엔모바일,부산 북구 학사로 8,5,태성,5,,0,35.22408101,129.0087552
경남 창원시,P668928,광_명서,경남 창원시 의창구 명지로 77,5,수인,4,태성,1,35.24948157,128.6468201
경남 거제시,P676718,주민폰센터,경남 거제시 옥포성안로 64,5,유모스트,5,,0,34.89205176,128.694886
경북 영천시,P679955,신세기통신,경북 영천시 완산동,5,수인,5,,0,35.96416579,128.9468286
대구 수성구,P714044,포유모바일,대구 수성구 동대구로 250,5,에스엠,4,서부모바일,1,35.85316809,128.6260846
부산 서구,P717218,자이언트텔레콤,부산 서구 보수대로 233,5,도매직영,5,,0,35.11498789,129.0180489
경북 안동시,P718245,옆커폰안동시내,경북 안동시 경동로 653,5,골드스타,5,,0,36.56337053,128.72943
부산 사상구,P728742,하백컴퍼니,부산 사상구 모라로 116,5,강산,5,,0,35.18586268,128.9922675
부산 연제구,P755286,애플 모바일,부산 연제구 고분로 236,5,태성,5,,0,35.18435582,129.1080232
경북 안동시,P769315,폰가게_안동 신시장점,경북 안동시 대안로 97-3,5,NS컴퍼니,4,도매직영,1,36.56534297,128.7236327
경남 진주시,P780996,(셀)휴대폰성지_가호통신평거점,경남 진주시 순환로553번길 7,5,유모스트,5,,0,35.17265107,128.0592567
경남 거창군,P782099,길통신,경남 거창군 거창읍 아림로 67,5,뉴에이스,5,,0,35.68899795,127.9091433
경북 김천시,P799330,최싸폰김천혁신,경북 김천시 혁신4로 65,5,에스엠,3,태성,2,36.12146911,128.1887255
부산 사상구,P806443,중고폰나라_덕포글로벌통신,부산 사상구 사상로309번길 56,5,도매직영,5,,0,35.17270623,128.9802893
대구 동구,P807589,에스와이 통신,대구 동구 해동로 49-1,5,마라톤,5,,0,35.893498,128.6377068
대구 북구,P809833,에스피컴퍼니,대구 북구 침산로 93,5,공감,5,,0,35.88522557,128.5897899
경남 김해시,P821742,땅파서폰파는집_젤미점,경남 김해시 번화1로 82,5,유모스트,5,,0,35.19462747,128.7997451
경남 양산시,P824419,우원모바일,경남 양산시 삼호1길 53,5,태성,5,,0,35.41484211,129.1682145
경남 창원시,P837429,다쏜다 휴대폰성지 마산합포구청점,경남 창원시 마산합포구 중앙북2길 7,5,유모스트,5,,0,35.19832147,128.5677229
